competition_id,season,source_season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,,Manchester City FC (ENG),Bayer 04 Leverkusen (GER),0,2,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,,FK Bodø/Glimt (NOR),Juventus FC (ITA),2,3,A,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,,Olympique de Marseille (FRA),Newcastle United FC (ENG),2,1,H,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,,SK Slavia Praha (CZE),Athletic Club (ESP),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,,SSC Napoli (ITA),Qarabağ Ağdam FK (AZE),2,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Nov 25,,Chelsea FC (ENG),FC Barcelona (ESP),3,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,18:45,Paphos FC (CYP),AS Monaco FC (MCO),2,2,D,1,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,,FC København (DEN),FK Kairat (KAZ),3,2,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,21:00,Liverpool FC (ENG),PSV (NED),1,4,A,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,,Paris Saint-Germain FC (FRA),Tottenham Hotspur FC (ENG),5,3,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,,Eintracht Frankfurt (GER),Atalanta BC (ITA),0,3,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,,Sporting Clube de Portugal (POR),Club Brugge KV (BEL),3,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,,Arsenal FC (ENG),FC Bayern München (GER),3,1,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,,PAE Olympiakos SFP (GRE),Real Madrid CF (ESP),3,4,A,1,3
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Nov 26,,Club Atlético de Madrid (ESP),FC Internazionale Milano (ITA),2,1,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,16:30,FK Kairat (KAZ),PAE Olympiakos SFP (GRE),0,1,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,18:45,FC Bayern München (GER),Sporting Clube de Portugal (POR),3,1,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,21:00,FC Barcelona (ESP),Eintracht Frankfurt (GER),2,1,H,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,,PSV (NED),Club Atlético de Madrid (ESP),2,3,A,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,,Royale Union Saint-Gilloise (BEL),Olympique de Marseille (FRA),2,3,A,1,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,,Tottenham Hotspur FC (ENG),SK Slavia Praha (CZE),3,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,,AS Monaco FC (MCO),Galatasaray SK (TUR),1,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,,Atalanta BC (ITA),Chelsea FC (ENG),2,1,H,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Dec 9,,FC Internazionale Milano (ITA),Liverpool FC (ENG),0,1,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,18:45,Villarreal CF (ESP),FC København (DEN),2,3,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,,Qarabağ Ağdam FK (AZE),AFC Ajax (NED),2,4,A,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,21:00,Borussia Dortmund (GER),FK Bodø/Glimt (NOR),2,2,D,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,,Athletic Club (ESP),Paris Saint-Germain FC (FRA),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,,Bayer 04 Leverkusen (GER),Newcastle United FC (ENG),2,2,D,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,,Club Brugge KV (BEL),Arsenal FC (ENG),0,3,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,,Sport Lisboa e Benfica (POR),SSC Napoli (ITA),2,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,,Juventus FC (ITA),Paphos FC (CYP),2,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Dec 10,,Real Madrid CF (ESP),Manchester City FC (ENG),1,2,A,1,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,16:30,FK Kairat (KAZ),Club Brugge KV (BEL),1,4,A,0,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,18:45,FK Bodø/Glimt (NOR),Manchester City FC (ENG),3,1,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,21:00,Tottenham Hotspur FC (ENG),Borussia Dortmund (GER),2,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,,Sporting Clube de Portugal (POR),Paris Saint-Germain FC (FRA),2,1,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,,PAE Olympiakos SFP (GRE),Bayer 04 Leverkusen (GER),2,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,,Villarreal CF (ESP),AFC Ajax (NED),1,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,,FC København (DEN),SSC Napoli (ITA),1,1,D,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,,Real Madrid CF (ESP),AS Monaco FC (MCO),6,1,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Tue Jan 20 2026,,FC Internazionale Milano (ITA),Arsenal FC (ENG),1,3,A,1,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,18:45,Qarabağ Ağdam FK (AZE),Eintracht Frankfurt (GER),3,2,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,,Galatasaray SK (TUR),Club Atlético de Madrid (ESP),1,1,D,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,21:00,Olympique de Marseille (FRA),Liverpool FC (ENG),0,3,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,,SK Slavia Praha (CZE),FC Barcelona (ESP),2,4,A,2,2
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,,Atalanta BC (ITA),Athletic Club (ESP),2,3,A,1,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,,Juventus FC (ITA),Sport Lisboa e Benfica (POR),2,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,,Newcastle United FC (ENG),PSV (NED),3,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,,FC Bayern München (GER),Royale Union Saint-Gilloise (BEL),2,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 21,,Chelsea FC (ENG),Paphos FC (CYP),1,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,21:00,Liverpool FC (ENG),Qarabağ Ağdam FK (AZE),6,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,FC Barcelona (ESP),FC København (DEN),4,1,H,0,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Manchester City FC (ENG),Galatasaray SK (TUR),2,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Bayer 04 Leverkusen (GER),Villarreal CF (ESP),3,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Arsenal FC (ENG),FK Kairat (KAZ),3,2,H,3,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Royale Union Saint-Gilloise (BEL),Atalanta BC (ITA),1,0,H,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Club Brugge KV (BEL),Olympique de Marseille (FRA),3,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Eintracht Frankfurt (GER),Tottenham Hotspur FC (ENG),0,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,AS Monaco FC (MCO),Juventus FC (ITA),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Club Atlético de Madrid (ESP),FK Bodø/Glimt (NOR),1,2,A,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Athletic Club (ESP),Sporting Clube de Portugal (POR),2,3,A,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,AFC Ajax (NED),PAE Olympiakos SFP (GRE),1,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Paris Saint-Germain FC (FRA),Newcastle United FC (ENG),1,1,D,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Paphos FC (CYP),SK Slavia Praha (CZE),4,1,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,PSV (NED),FC Bayern München (GER),1,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,SSC Napoli (ITA),Chelsea FC (ENG),2,3,A,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Sport Lisboa e Benfica (POR),Real Madrid CF (ESP),4,2,H,2,1
UEFA_ChampionsLeague,2025/26,2025-26,league_phase,openfootball/champions-league,Wed Jan 28,,Borussia Dortmund (GER),FC Internazionale Milano (ITA),0,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 17,18:45,Galatasaray SK (TUR),Juventus FC (ITA),5,2,H,1,2
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 17,21:00,Sport Lisboa e Benfica (POR),Real Madrid CF (ESP),0,1,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 17,,AS Monaco FC (MCO),Paris Saint-Germain FC (FRA),2,3,A,2,2
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 17,21:15,Borussia Dortmund (GER),Atalanta BC (ITA),2,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Wed Feb 18,18:45,Qarabağ Ağdam FK (AZE),Newcastle United FC (ENG),1,6,A,0,5
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Wed Feb 18,21:00,Club Brugge KV (BEL),Club Atlético de Madrid (ESP),3,3,D,0,2
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Wed Feb 18,,PAE Olympiakos SFP (GRE),Bayer 04 Leverkusen (GER),0,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Wed Feb 18,,FK Bodø/Glimt (NOR),FC Internazionale Milano (ITA),3,1,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 24,18:45,Club Atlético de Madrid (ESP),Club Brugge KV (BEL),4,1,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 24,21:00,Newcastle United FC (ENG),Qarabağ Ağdam FK (AZE),3,2,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 24,,Bayer 04 Leverkusen (GER),PAE Olympiakos SFP (GRE),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Tue Feb 24,,FC Internazionale Milano (ITA),FK Bodø/Glimt (NOR),1,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Wed Feb 25,18:45,Atalanta BC (ITA),Borussia Dortmund (GER),4,1,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Wed Feb 25,21:00,Real Madrid CF (ESP),Sport Lisboa e Benfica (POR),2,1,H,1,1
UEFA_ChampionsLeague,2025/26,2025-26,knockout_playoff,openfootball/champions-league,Wed Feb 25,,Paris Saint-Germain FC (FRA),AS Monaco FC (MCO),2,2,D,0,1
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Tue Mar 10,18:45,Galatasaray SK (TUR),Liverpool FC (ENG),1,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Tue Mar 10,21:00,Atalanta BC (ITA),FC Bayern München (GER),1,6,A,0,3
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Tue Mar 10,,Newcastle United FC (ENG),FC Barcelona (ESP),1,1,D,0,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Tue Mar 10,,Club Atlético de Madrid (ESP),Tottenham Hotspur FC (ENG),5,2,H,4,1
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 11,18:45,Bayer 04 Leverkusen (GER),Arsenal FC (ENG),1,1,D,0,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 11,21:00,Paris Saint-Germain FC (FRA),Chelsea FC (ENG),5,2,H,2,1
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 11,,Real Madrid CF (ESP),Manchester City FC (ENG),3,0,H,3,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 11,,FK Bodø/Glimt (NOR),Sporting Clube de Portugal (POR),3,0,H,2,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Tue Mar 17,21:00,Chelsea FC (ENG),Paris Saint-Germain FC (FRA),0,3,A,0,2
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Tue Mar 17,,Manchester City FC (ENG),Real Madrid CF (ESP),1,2,A,1,1
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Tue Mar 17,,Arsenal FC (ENG),Bayer 04 Leverkusen (GER),2,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 18,18:45,FC Barcelona (ESP),Newcastle United FC (ENG),7,2,H,3,2
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 18,21:00,Liverpool FC (ENG),Galatasaray SK (TUR),4,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 18,,FC Bayern München (GER),Atalanta BC (ITA),4,1,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,round_of_16,openfootball/champions-league,Wed Mar 18,,Tottenham Hotspur FC (ENG),Club Atlético de Madrid (ESP),3,2,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Tue Apr 7,21:00,Real Madrid CF (ESP),FC Bayern München (GER),1,2,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Tue Apr 7,,Sporting Clube de Portugal (POR),Arsenal FC (ENG),0,1,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Wed Apr 8,21:00,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),2,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Wed Apr 8,,FC Barcelona (ESP),Club Atlético de Madrid (ESP),0,2,A,0,1
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Tue Apr 14,21:00,Liverpool FC (ENG),Paris Saint-Germain FC (FRA),0,2,A,0,0
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Tue Apr 14,,Club Atlético de Madrid (ESP),FC Barcelona (ESP),1,2,A,1,2
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Wed Apr 15,21:00,FC Bayern München (GER),Real Madrid CF (ESP),4,3,H,2,3
UEFA_ChampionsLeague,2025/26,2025-26,quarterfinal,openfootball/champions-league,Wed Apr 15,,Arsenal FC (ENG),Sporting Clube de Portugal (POR),0,0,D,,
UEFA_ChampionsLeague,2025/26,2025-26,semifinal,openfootball/champions-league,Tue Apr 28,21:00,Paris Saint-Germain FC (FRA),FC Bayern München (GER),5,4,H,3,2
UEFA_ChampionsLeague,2025/26,2025-26,semifinal,openfootball/champions-league,Wed Apr 29,21:00,Club Atlético de Madrid (ESP),Arsenal FC (ENG),1,1,D,0,1
UEFA_ChampionsLeague,2025/26,2025-26,semifinal,openfootball/champions-league,Tue May 5,21:00,Arsenal FC (ENG),Club Atlético de Madrid (ESP),1,0,H,1,0
UEFA_ChampionsLeague,2025/26,2025-26,semifinal,openfootball/champions-league,Wed May 6,21:00,FC Bayern München (GER),Paris Saint-Germain FC (FRA),1,1,D,0,1
